  8.1250000e-001  1.2500000e-002  2.5167732e-001
  8.2500000e-001  1.2500000e-002  2.1054527e-001
  8.3750000e-001  1.2500000e-002  1.8323357e-001
  8.5000000e-001  1.2500000e-002  1.6977426e-001
  0.0000000e+000  2.5000000e-002  2.7165546e+000
  1.2500000e-002  2.5000000e-002  2.5740172e+000
  2.5000000e-002  2.5000000e-002  2.4331093e+000
  3.7500000e-002  2.5000000e-002  2.2954376e+000
  5.0000000e-002  2.5000000e-002  2.1625641e+000
  6.2500000e-002  2.5000000e-002  2.0359844e+000
  7.5000000e-002  2.5000000e-002  1.9171066e+000
  8.7500000e-002  2.5000000e-002  1.8072321e+000
  1.0000000e-001  2.5000000e-002  1.7075376e+000
  1.1250000e-001  2.5000000e-002  1.6190586e+000
  1.2500000e-001  2.5000000e-002  1.5426751e+000
  1.3750000e-001  2.5000000e-002  1.4790994e+000
  1.5000000e-001  2.5000000e-002  1.4288663e+000
  1.6250000e-001  2.5000000e-002  1.3923256e+000
  1.7500000e-001  2.5000000e-002  1.3696373e+000
  1.8750000e-001  2.5000000e-002  1.3607694e+000
  6.7500000e-001  2.5000000e-002  1.2880955e+000
  6.8750000e-001  2.5000000e-002  1.1464643e+000
  7.0000000e-001  2.5000000e-002  1.0075376e+000
  7.1250000e-001  2.5000000e-002  8.7289490e-001
  7.2500000e-001  2.5000000e-002  7.4405607e-001
  7.3750000e-001  2.5000000e-002  6.2246069e-001
  7.5000000e-001  2.5000000e-002  5.0944785e-001
  7.6250000e-001  2.5000000e-002  4.0623771e-001
  7.7500000e-001  2.5000000e-002  3.1391447e-001
  7.8750000e-001  2.5000000e-002  2.3341146e-001
  8.0000000e-001  2.5000000e-002  1.6549812e-001
  8.1250000e-001  2.5000000e-002  1.1076936e-001
  8.2500000e-001  2.5000000e-002  6.9637302e-002
  8.3750000e-001  2.5000000e-002  4.2325600e-002
  8.5000000e-001  2.5000000e-002  2.8866296e-002
  0.0000000e+000  3.7500000e-002  2.5788829e+000
  1.2500000e-002  3.7500000e-002  2.4363455e+000
  2.5000000e-002  3.7500000e-002  2.2954376e+000
  3.7500000e-002  3.7500000e-002  2.1577659e+000
  5.0000000e-002  3.7500000e-002  2.0248924e+000
  6.2500000e-002  3.7500000e-002  1.8983127e+000
  7.5000000e-002  3.7500000e-002  1.7794349e+000
  8.7500000e-002  3.7500000e-002  1.6695604e+000
  1.0000000e-001  3.7500000e-002  1.5698659e+000
  1.1250000e-001  3.7500000e-002  1.4813869e+000
  1.2500000e-001  3.7500000e-002  1.4050034e+000
  1.3750000e-001  3.7500000e-002  1.3414277e+000
  1.5000000e-001  3.7500000e-002  1.2911946e+000
  1.6250000e-001  3.7500000e-002  1.2546539e+000
  1.7500000e-001  3.7500000e-002  1.2319656e+000
  1.8750000e-001  3.7500000e-002  1.2230977e+000
  6.7500000e-001  3.7500000e-002  1.1504238e+000
  6.8750000e-001  3.7500000e-002  1.0087926e+000
  7.0000000e-001  3.7500000e-002  8.6986595e-001
  7.1250000e-001  3.7500000e-002  7.3522321e-001
  7.2500000e-001  3.7500000e-002  6.0638438e-001
  7.3750000e-001  3.7500000e-002  4.8478899e-001
  7.5000000e-001  3.7500000e-002  3.7177616e-001
  7.6250000e-001  3.7500000e-002  2.6856601e-001
  7.7500000e-001  3.7500000e-002  1.7624278e-001
  7.8750000e-001  3.7500000e-002  9.5739769e-002
  8.0000000e-001  3.7500000e-002  2.7826427e-002
  8.1250000e-001  3.7500000e-002 -2.6902337e-002
  8.2500000e-001  3.7500000e-002 -6.8034391e-002
  8.3750000e-001  3.7500000e-002 -9.5346093e-002
  8.5000000e-001  3.7500000e-002 -1.0880540e-001
  0.0000000e+000  5.0000000e-002  2.4460095e+000
  1.2500000e-002  5.0000000e-002  2.3034721e+000
  2.5000000e-002  5.0000000e-002  2.1625641e+000
  3.7500000e-002  5.0000000e-002  2.0248924e+000
  5.0000000e-002  5.0000000e-002  1.8920190e+000
  6.2500000e-002  5.0000000e-002  1.7654393e+000
  7.5000000e-002  5.0000000e-002  1.6465615e+000
  8.7500000e-002  5.0000000e-002  1.5366870e+000
  1.0000000e-001  5.0000000e-002  1.4369925e+000
  1.1250000e-001  5.0000000e-002  1.3485135e+000
  1.2500000e-001  5.0000000e-002  1.2721300e+000
  1.3750000e-001  5.0000000e-002  1.2085543e+000
  1.5000000e-001  5.0000000e-002  1.1583212e+000
  1.6250000e-001  5.0000000e-002  1.1217805e+000
  1.7500000e-001  5.0000000e-002  1.0990922e+000
  1.8750000e-001  5.0000000e-002  1.0902242e+000
  6.7500000e-001  5.0000000e-002  1.0175504e+000
  6.8750000e-001  5.0000000e-002  8.7591918e-001
  7.0000000e-001  5.0000000e-002  7.3699251e-001
  7.1250000e-001  5.0000000e-002  6.0234976e-001
  7.2500000e-001  5.0000000e-002  4.7351094e-001
  7.3750000e-001  5.0000000e-002  3.5191555e-001
  7.5000000e-001  5.0000000e-002  2.3890272e-001
  7.6250000e-001  5.0000000e-002  1.3569257e-001
  7.7500000e-001  5.0000000e-002  4.3369336e-002
  7.8750000e-001  5.0000000e-002 -3.7133674e-002
  8.0000000e-001  5.0000000e-002 -1.0504702e-001
  8.1250000e-001  5.0000000e-002 -1.5977578e-001
  8.2500000e-001  5.0000000e-002 -2.0090783e-001
  8.3750000e-001  5.0000000e-002 -2.2821954e-001
  8.5000000e-001  5.0000000e-002 -2.4167884e-001
  0.0000000e+000  6.2500000e-002  2.3194298e+000
  1.2500000e-002  6.2500000e-002  2.1768924e+000
  2.5000000e-002  6.2500000e-002  2.0359844e+000
  3.7500000e-002  6.2500000e-002  1.8983127e+000
  5.0000000e-002  6.2500000e-002  1.7654393e+000
  6.2500000e-002  6.2500000e-002  1.6388595e+000
  7.5000000e-002  6.2500000e-002  1.5199817e+000
  8.7500000e-002  6.2500000e-002  1.4101073e+000
  1.0000000e-001  6.2500000e-002  1.3104128e+000
  1.1250000e-001  6.2500000e-002  1.2219338e+000
  1.2500000e-001  6.2500000e-002  1.1455502e+000
  1.3750000e-001  6.2500000e-002  1.0819745e+000
  1.5000000e-001  6.2500000e-002  1.0317414e+000
  1.6250000e-001  6.2500000e-002  9.9520073e-001
  1.7500000e-001  6.2500000e-002  9.7251243e-001
  1.8750000e-001  6.2500000e-002  9.6364449e-001
  6.7500000e-001  6.2500000e-002  8.9097067e-001
  6.8750000e-001  6.2500000e-002  7.4933944e-001
  7.0000000e-001  6.2500000e-002  6.1041277e-001
  7.1250000e-001  6.2500000e-002  4.7577003e-001
  7.2500000e-001  6.2500000e-002  3.4693120e-001
  7.3750000e-001  6.2500000e-002  2.2533582e-001
  7.5000000e-001  6.2500000e-002  1.1232299e-001
  7.6250000e-001  6.2500000e-002  9.1128361e-003
  7.7500000e-001  6.2500000e-002 -8.3210397e-002
  7.8750000e-001  6.2500000e-002 -1.6371341e-001
  8.0000000e-001  6.2500000e-002 -2.3162675e-001
  8.1250000e-001  6.2500000e-002 -2.8635551e-001
  8.2500000e-001  6.2500000e-002 -3.2748757e-001
  8.3750000e-001  6.2500000e-002 -3.5479927e-001
  8.5000000e-001  6.2500000e-002 -3.6825857e-001
  0.0000000e+000  7.5000000e-002  2.2005520e+000
  1.2500000e-002  7.5000000e-002  2.0580146e+000
  2.5000000e-002  7.5000000e-002  1.9171066e+000
  3.7500000e-002  7.5000000e-002  1.7794349e+000
  5.0000000e-002  7.5000000e-002  1.6465615e+000
  6.2500000e-002  7.5000000e-002  1.5199817e+000
  7.5000000e-002  7.5000000e-002  1.4011039e+000
  8.7500000e-002  7.5000000e-002  1.2912294e+000
  1.0000000e-001  7.5000000e-002  1.1915350e+000
  1.1250000e-001  7.5000000e-002  1.1030559e+000
  1.2500000e-001  7.5000000e-002  1.0266724e+000
  1.3750000e-001  7.5000000e-002  9.6309672e-001
  1.5000000e-001  7.5000000e-002  9.1286361e-001
  1.6250000e-001  7.5000000e-002  8.7632292e-001
  1.7500000e-001  7.5000000e-002  8.5363462e-001
  1.8750000e-001  7.5000000e-002  8.4476667e-001
  6.7500000e-001  7.5000000e-002  7.7209286e-001
  6.8750000e-001  7.5000000e-002  6.3046163e-001
  7.0000000e-001  7.5000000e-002  4.9153496e-001
  7.1250000e-001  7.5000000e-002  3.5689221e-001
  7.2500000e-001  7.5000000e-002  2.2805339e-001
  7.3750000e-001  7.5000000e-002  1.0645800e-001
  7.5000000e-001  7.5000000e-002 -6.5548295e-003
  7.6250000e-001  7.5000000e-002 -1.0976498e-001
  7.7500000e-001  7.5000000e-002 -2.0208821e-001
  7.8750000e-001  7.5000000e-002 -2.8259122e-001
  8.0000000e-001  7.5000000e-002 -3.5050456e-001
  8.1250000e-001  7.5000000e-002 -4.0523333e-001
  8.2500000e-001  7.5000000e-002 -4.4636538e-001
  8.3750000e-001  7.5000000e-002 -4.7367708e-001
  8.5000000e-001  7.5000000e-002 -4.8713639e-001
  0.0000000e+000  8.7500000e-002  2.0906775e+000
  1.2500000e-002  8.7500000e-002  1.9481401e+000
  2.5000000e-002  8.7500000e-002  1.8072321e+000
  3.7500000e-002  8.7500000e-002  1.6695604e+000
  5.0000000e-002  8.7500000e-002  1.5366870e+000
  6.2500000e-002  8.7500000e-002  1.4101073e+000
  7.5000000e-002  8.7500000e-002  1.2912294e+000
  8.7500000e-002  8.7500000e-002  1.1813550e+000
  1.0000000e-001  8.7500000e-002  1.0816605e+000
  1.1250000e-001  8.7500000e-002  9.9318148e-001
  1.2500000e-001  8.7500000e-002  9.1679796e-001
  1.3750000e-001  8.7500000e-002  8.5322225e-001
  1.5000000e-001  8.7500000e-002  8.0298915e-001
  1.6250000e-001  8.7500000e-002  7.6644845e-001
  1.7500000e-001  8.7500000e-002  7.4376016e-001
  1.8750000e-001  8.7500000e-002  7.3489221e-001
  6.7500000e-001  8.7500000e-002  6.6221839e-001
  6.8750000e-001  8.7500000e-002  5.2058717e-001
  7.0000000e-001  8.7500000e-002  3.8166050e-001
  7.1250000e-001  8.7500000e-002  2.4701775e-001
  7.2500000e-001  8.7500000e-002  1.1817893e-001
  7.3750000e-001  8.7500000e-002 -3.4164587e-003
  7.5000000e-001  8.7500000e-002 -1.1642929e-001
  7.6250000e-001  8.7500000e-002 -2.1963944e-001
  7.7500000e-001  8.7500000e-002 -3.1196267e-001
  7.8750000e-001  8.7500000e-002 -3.9246568e-001
  8.0000000e-001  8.7500000e-002 -4.6037903e-001
  8.1250000e-001  8.7500000e-002 -5.1510779e-001
  8.2500000e-001  8.7500000e-002 -5.5623984e-001
  8.3750000e-001  8.7500000e-002 -5.8355155e-001
  8.5000000e-001  8.7500000e-002 -5.9701085e-001
  0.0000000e+000  1.0000000e-001  1.9909830e+000
  1.2500000e-002  1.0000000e-001  1.8484456e+000
  2.5000000e-002  1.0000000e-001  1.7075376e+000
  3.7500000e-002  1.0000000e-001  1.5698659e+000
  5.0000000e-002  1.0000000e-001  1.4369925e+000
  6.2500000e-002  1.0000000e-001  1.3104128e+000
  7.5000000e-002  1.0000000e-001  1.1915350e+000
  8.7500000e-002  1.0000000e-001  1.0816605e+000
  1.0000000e-001  1.0000000e-001  9.8196601e-001
  1.1250000e-001  1.0000000e-001  8.9348700e-001
  1.2500000e-001  1.0000000e-001  8.1710347e-001
  1.3750000e-001  1.0000000e-001  7.5352777e-001
  1.5000000e-001  1.0000000e-001  7.0329467e-001
  1.6250000e-001  1.0000000e-001  6.6675397e-001
  1.7500000e-001  1.0000000e-001  6.4406567e-001
  1.8750000e-001  1.0000000e-001  6.3519773e-001
  6.7500000e-001  1.0000000e-001  5.6252391e-001
  6.8750000e-001  1.0000000e-001  4.2089268e-001
  7.0000000e-001  1.0000000e-001  2.8196601e-001
  7.1250000e-001  1.0000000e-001  1.4732327e-001
  7.2500000e-001  1.0000000e-001  1.8484441e-002
  7.3750000e-001  1.0000000e-001 -1.0311094e-001
  7.5000000e-001  1.0000000e-001 -2.1612378e-001
  7.6250000e-001  1.0000000e-001 -3.1933393e-001
  7.7500000e-001  1.0000000e-001 -4.1165716e-001
  7.8750000e-001  1.0000000e-001 -4.9216017e-001
  8.0000000e-001  1.0000000e-001 -5.6007351e-001
  8.1250000e-001  1.0000000e-001 -6.1480227e-001
  8.2500000e-001  1.0000000e-001 -6.5593433e-001
  8.3750000e-001  1.0000000e-001 -6.8324603e-001
  8.5000000e-001  1.0000000e-001 -6.9670533e-001
  0.0000000e+000  1.1250000e-001  1.9025040e+000
  1.2500000e-002  1.1250000e-001  1.7599666e+000
  2.5000000e-002  1.1250000e-001  1.6190586e+000
  3.7500000e-002  1.1250000e-001  1.4813869e+000
  5.0000000e-002  1.1250000e-001  1.3485135e+000
  6.2500000e-002  1.1250000e-001  1.2219338e+000
  7.5000000e-002  1.1250000e-001  1.1030559e+000
  8.7500000e-002  1.1250000e-001  9.9318148e-001
  1.0000000e-001  1.1250000e-001  8.9348700e-001
  1.1250000e-001  1.1250000e-001  8.0500799e-001
  1.2500000e-001  1.1250000e-001  7.2862446e-001
  1.3750000e-001  1.1250000e-001  6.6504876e-001
  1.5000000e-001  1.1250000e-001  6.1481565e-001
  1.6250000e-001  1.1250000e-001  5.7827496e-001
  1.7500000e-001  1.1250000e-001  5.5558666e-001
  1.8750000e-001  1.1250000e-001  5.4671871e-001
  6.7500000e-001  1.1250000e-001  4.7404490e-001
  6.8750000e-001  1.1250000e-001  3.3241367e-001
  7.0000000e-001  1.1250000e-001  1.9348700e-001
  7.1250000e-001  1.1250000e-001  5.8844255e-002
  7.2500000e-001  1.1250000e-001 -6.9994572e-002
  7.3750000e-001  1.1250000e-001 -1.9158996e-001
  7.5000000e-001  1.1250000e-001 -3.0460279e-001
  7.6250000e-001  1.1250000e-001 -4.0781294e-001
  7.7500000e-001  1.1250000e-001 -5.0013617e-001
  7.8750000e-001  1.1250000e-001 -5.8063918e-001
  8.0000000e-001  1.1250000e-001 -6.4855252e-001
  8.1250000e-001  1.1250000e-001 -7.0328129e-001
  8.2500000e-001  1.1250000e-001 -7.4441334e-001
  8.3750000e-001  1.1250000e-001 -7.7172504e-001
  8.5000000e-001  1.1250000e-001 -7.8518435e-001
  0.0000000e+000  1.2500000e-001  1.8261205e+000
  1.2500000e-002  1.2500000e-001  1.6835831e+000
  2.5000000e-002  1.2500000e-001  1.5426751e+000
  3.7500000e-002  1.2500000e-001  1.4050034e+000
  5.0000000e-002  1.2500000e-001  1.2721300e+000
  6.2500000e-002  1.2500000e-001  1.1455502e+000
  7.5000000e-002  1.2500000e-001  1.0266724e+000
  8.7500000e-002  1.2500000e-001  9.1679796e-001
  1.0000000e-001  1.2500000e-001  8.1710347e-001
  1.1250000e-001  1.2500000e-001  7.2862446e-001
  1.2500000e-001  1.2500000e-001  6.5224093e-001
  1.3750000e-001  1.2500000e-001  5.8866523e-001
  1.5000000e-001  1.2500000e-001  5.3843213e-001
  1.6250000e-001  1.2500000e-001  5.0189143e-001
  1.7500000e-001  1.2500000e-001  4.7920313e-001
  1.8750000e-001  1.2500000e-001  4.7033519e-001
  6.7500000e-001  1.2500000e-001  3.9766137e-001
  6.8750000e-001  1.2500000e-001  2.5603015e-001
  7.0000000e-001  1.2500000e-001  1.1710347e-001
  7.1250000e-001  1.2500000e-001 -1.7539270e-002
  7.2500000e-001  1.2500000e-001 -1.4637810e-001
  7.3750000e-001  1.2500000e-001 -2.6797348e-001
  7.5000000e-001  1.2500000e-001 -3.8098631e-001
  7.6250000e-001  1.2500000e-001 -4.8419646e-001
  7.7500000e-001  1.2500000e-001 -5.7651970e-001
  7.8750000e-001  1.2500000e-001 -6.5702271e-001
  8.0000000e-001  1.2500000e-001 -7.2493605e-001
  8.1250000e-001  1.2500000e-001 -7.7966481e-001
  8.2500000e-001  1.2500000e-001 -8.2079687e-001
  8.3750000e-001  1.2500000e-001 -8.4810857e-001
  8.5000000e-001  1.2500000e-001 -8.6156787e-001
  0.0000000e+000  1.3750000e-001  1.7625448e+000
  1.2500000e-002  1.3750000e-001  1.6200074e+000
  2.5000000e-002  1.3750000e-001  1.4790994e+000
  3.7500000e-002  1.3750000e-001  1.3414277e+000
  5.0000000e-002  1.3750000e-001  1.2085543e+000
  6.2500000e-002  1.3750000e-001  1.0819745e+000
  7.5000000e-002  1.3750000e-001  9.6309672e-001
  8.7500000e-002  1.3750000e-001  8.5322225e-001
  1.0000000e-001  1.3750000e-001  7.5352777e-001
  1.1250000e-001  1.3750000e-001  6.6504876e-001
  1.2500000e-001  1.3750000e-001  5.8866523e-001
  1.3750000e-001  1.3750000e-001  5.2508953e-001
  1.5000000e-001  1.3750000e-001  4.7485642e-001
  1.6250000e-001  1.3750000e-001  4.3831573e-001
  1.7500000e-001  1.3750000e-001  4.1562743e-001
  1.8750000e-001  1.3750000e-001  4.0675948e-001
  6.7500000e-001  1.3750000e-001  3.3408567e-001
  6.8750000e-001  1.3750000e-001  1.9245444e-001
  7.0000000e-001  1.3750000e-001  5.3527769e-002
  7.1250000e-001  1.3750000e-001 -8.1114974e-002
  7.2500000e-001  1.3750000e-001 -2.0995380e-001
  7.3750000e-001  1.3750000e-001 -3.3154919e-001
  7.5000000e-001  1.3750000e-001 -4.4456202e-001
  7.6250000e-001  1.3750000e-001 -5.4777217e-001
  7.7500000e-001  1.3750000e-001 -6.4009540e-001
  7.8750000e-001  1.3750000e-001 -7.2059841e-001
  8.0000000e-001  1.3750000e-001 -7.8851175e-001
  8.1250000e-001  1.3750000e-001 -8.4324052e-001
  8.2500000e-001  1.3750000e-001 -8.8437257e-001
  8.3750000e-001  1.3750000e-001 -9.1168427e-001
  8.5000000e-001  1.3750000e-001 -9.2514358e-001
  0.0000000e+000  1.5000000e-001  1.7123117e+000
  1.2500000e-002  1.5000000e-001  1.5697743e+000
  2.5000000e-002  1.5000000e-001  1.4288663e+000
  3.7500000e-002  1.5000000e-001  1.2911946e+000
  5.0000000e-002  1.5000000e-001  1.1583212e+000
  6.2500000e-002  1.5000000e-001  1.0317414e+000
  7.5000000e-002  1.5000000e-001  9.1286361e-001
  8.7500000e-002  1.5000000e-001  8.0298915e-001
  1.0000000e-001  1.5000000e-001  7.0329467e-001
  1.1250000e-001  1.5000000e-001  6.1481565e-001
  1.2500000e-001  1.5000000e-001  5.3843213e-001
  1.3750000e-001  1.5000000e-001  4.7485642e-001
  1.5000000e-001  1.5000000e-001  4.2462332e-001
  1.6250000e-001  1.5000000e-001  3.8808262e-001
  1.7500000e-001  1.5000000e-001  3.6539433e-001
  1.8750000e-001  1.5000000e-001  3.5652638e-001
  6.7500000e-001  1.5000000e-001  2.8385256e-001
  6.8750000e-001  1.5000000e-001  1.4222134e-001
  7.0000000e-001  1.5000000e-001  3.2946650e-003
  7.1250000e-001  1.5000000e-001 -1.3134808e-001
  7.2500000e-001  1.5000000e-001 -2.6018691e-001
  7.3750000e-001  1.5000000e-001 -3.8178229e-001
  7.5000000e-001  1.5000000e-001 -4.9479512e-001
  7.6250000e-001  1.5000000e-001 -5.9800527e-001
  7.7500000e-001  1.5000000e-001 -6.9032850e-001
  7.8750000e-001  1.5000000e-001 -7.7083151e-001
  8.0000000e-001  1.5000000e-001 -8.3874486e-001
  8.1250000e-001  1.5000000e-001 -8.9347362e-001
  8.2500000e-001  1.5000000e-001 -9.3460567e-001
  8.3750000e-001  1.5000000e-001 -9.6191738e-001
  8.5000000e-001  1.5000000e-001 -9.7537668e-001
  0.0000000e+000  1.6250000e-001  1.6757710e+000
  1.2500000e-002  1.6250000e-001  1.5332336e+000
  2.5000000e-002  1.6250000e-001  1.3923256e+000
  3.7500000e-002  1.6250000e-001  1.2546539e+000
  5.0000000e-002  1.6250000e-001  1.1217805e+000
  6.2500000e-002  1.6250000e-001  9.9520073e-001
  7.5000000e-002  1.6250000e-001  8.7632292e-001
  8.7500000e-002  1.6250000e-001  7.6644845e-001
  1.0000000e-001  1.6250000e-001  6.6675397e-001
  1.1250000e-001  1.6250000e-001  5.7827496e-001
  1.2500000e-001  1.6250000e-001  5.0189143e-001
  1.3750000e-001  1.6250000e-001  4.3831573e-001
  1.5000000e-001  1.6250000e-001  3.8808262e-001
  1.6250000e-001  1.6250000e-001  3.5154193e-001
  1.7500000e-001  1.6250000e-001  3.2885363e-001
  1.8750000e-001  1.6250000e-001  3.1998568e-001
  6.7500000e-001  1.6250000e-001  2.4731187e-001
  6.8750000e-001  1.6250000e-001  1.0568064e-001
  7.0000000e-001  1.6250000e-001 -3.3246031e-002
  7.1250000e-001  1.6250000e-001 -1.6788877e-001
  7.2500000e-001  1.6250000e-001 -2.9672760e-001
  7.3750000e-001  1.6250000e-001 -4.1832299e-001
  7.5000000e-001  1.6250000e-001 -5.3133582e-001
  7.6250000e-001  1.6250000e-001 -6.3454597e-001
  7.7500000e-001  1.6250000e-001 -7.2686920e-001
  7.8750000e-001  1.6250000e-001 -8.0737221e-001
  8.0000000e-001  1.6250000e-001 -8.7528555e-001
  8.1250000e-001  1.6250000e-001 -9.3001432e-001
  8.2500000e-001  1.6250000e-001 -9.7114637e-001
  8.3750000e-001  1.6250000e-001 -9.9845807e-001
  8.5000000e-001  1.6250000e-001 -1.0119174e+000
  0.0000000e+000  1.7500000e-001  1.6530827e+000
  1.2500000e-002  1.7500000e-001  1.5105453e+000
  2.5000000e-002  1.7500000e-001  1.3696373e+000
  3.7500000e-002  1.7500000e-001  1.2319656e+000
  5.0000000e-002  1.7500000e-001  1.0990922e+000
  6.2500000e-002  1.7500000e-001  9.7251243e-001
  7.5000000e-002  1.7500000e-001  8.5363462e-001
  8.7500000e-002  1.7500000e-001  7.4376016e-001
  1.0000000e-001  1.7500000e-001  6.4406567e-001
  1.1250000e-001  1.7500000e-001  5.5558666e-001
  1.2500000e-001  1.7500000e-001  4.7920313e-001
  1.3750000e-001  1.7500000e-001  4.1562743e-001
  1.5000000e-001  1.7500000e-001  3.6539433e-001
  1.6250000e-001  1.7500000e-001  3.2885363e-001
  1.7500000e-001  1.7500000e-001  3.0616533e-001
  1.8750000e-001  1.7500000e-001  2.9729739e-001
  6.7500000e-001  1.7500000e-001  2.2462357e-001
  6.8750000e-001  1.7500000e-001  8.2992344e-002
  7.0000000e-001  1.7500000e-001 -5.5934328e-002
  7.1250000e-001  1.7500000e-001 -1.9057707e-001
  7.2500000e-001  1.7500000e-001 -3.1941590e-001
  7.3750000e-001  1.7500000e-001 -4.4101128e-001
  7.5000000e-001  1.7500000e-001 -5.5402411e-001
  7.6250000e-001  1.7500000e-001 -6.5723426e-001
  7.7500000e-001  1.7500000e-001 -7.4955750e-001
  7.8750000e-001  1.7500000e-001 -8.3006051e-001
  8.0000000e-001  1.7500000e-001 -8.9797385e-001
  8.1250000e-001  1.7500000e-001 -9.5270261e-001
  8.2500000e-001  1.7500000e-001 -9.9383467e-001
  8.3750000e-001  1.7500000e-001 -1.0211464e+000
  8.5000000e-001  1.7500000e-001 -1.0346057e+000
  0.0000000e+000  1.8750000e-001  1.6442147e+000
  1.2500000e-002  1.8750000e-001  1.5016773e+000
  2.5000000e-002  1.8750000e-001  1.3607694e+000
  3.7500000e-002  1.8750000e-001  1.2230977e+000
  5.0000000e-002  1.8750000e-001  1.0902242e+000
  6.2500000e-002  1.8750000e-001  9.6364449e-001
  7.5000000e-002  1.8750000e-001  8.4476667e-001
  8.7500000e-002  1.8750000e-001  7.3489221e-001
  1.0000000e-001  1.8750000e-001  6.3519773e-001
  1.1250000e-001  1.8750000e-001  5.4671871e-001
  1.2500000e-001  1.8750000e-001  4.7033519e-001
  1.3750000e-001  1.8750000e-001  4.0675948e-001
  1.5000000e-001  1.8750000e-001  3.5652638e-001
  1.6250000e-001  1.8750000e-001  3.1998568e-001
  1.7500000e-001  1.8750000e-001  2.9729739e-001
  1.8750000e-001  1.8750000e-001  2.8842944e-001
  6.7500000e-001  1.8750000e-001  2.1575562e-001
  6.8750000e-001  1.8750000e-001  7.4124398e-002
  7.0000000e-001  1.8750000e-001 -6.4802275e-002
  7.1250000e-001  1.8750000e-001 -1.9944502e-001
  7.2500000e-001  1.8750000e-001 -3.2828385e-001
  7.3750000e-001  1.8750000e-001 -4.4987923e-001
  7.5000000e-001  1.8750000e-001 -5.6289206e-001
  7.6250000e-001  1.8750000e-001 -6.6610221e-001
  7.7500000e-001  1.8750000e-001 -7.5842544e-001
  7.8750000e-001  1.8750000e-001 -8.3892845e-001
  8.0000000e-001  1.8750000e-001 -9.0684180e-001
  8.1250000e-001  1.8750000e-001 -9.6157056e-001
  8.2500000e-001  1.8750000e-001 -1.0027026e+000
  8.3750000e-001  1.8750000e-001 -1.0300143e+000
